year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score,team1_history_1,team1_history_2,team1_history_3,team1_history_4,team1_history_5,team1_history_6,team1_history_7,team1_history_8,team1_history_9,team1_history_10,team2_history_1,team2_history_2,team2_history_3,team2_history_4,team2_history_5,team2_history_6,team2_history_7,team2_history_8,team2_history_9,team2_history_10
2019,1/26/19,UMBC,New Hampshire,A,W,59,51,W,L,L,L,W,L,L,W,W,W,L,L,L,L,L,L,W,L,L,L
2019,1/30/19,UMBC,Stony Brook,H,W,57,49,L,L,L,W,L,L,W,W,W,W,W,L,W,W,W,W,W,W,W,L
2019,2/6/19,UMBC,Hartford,H,L,61,70,L,L,W,L,L,W,W,W,W,W,W,W,W,L,W,L,W,L,W,L
2019,2/10/19,UMBC,Maine,A,W,67,66,L,W,L,L,W,W,W,W,W,L,L,L,L,W,L,L,L,W,W,L
2019,2/16/19,UMBC,UMass Lowell,H,W,70,66,L,L,W,W,W,W,W,L,W,W,L,W,W,W,W,L,L,W,L,W
2019,2/23/19,UMBC,Albany,A,L,75,84,W,W,W,W,W,L,W,W,W,W,L,L,L,W,W,W,L,L,W,W
2019,2/27/19,UMBC,Stony Brook,A,L,63,78,W,W,W,W,L,W,W,W,W,L,W,W,L,L,W,W,W,W,L,W
2019,3/2/19,UMBC,New Hampshire,H,W,56,53,W,W,W,L,W,W,W,W,L,L,L,L,L,L,L,L,L,L,L,W
2019,3/9/19,UMBC,Albany,H,W,62,54,W,W,L,W,W,W,W,L,L,W,W,W,L,L,W,W,W,L,L,W
2019,3/12/19,UMBC,Hartford,H,W,90,85,W,L,W,W,W,W,L,L,W,W,L,W,W,L,W,W,W,W,L,W
2019,12/29/18,Arkansas Pine Bluff,Troy,A,L,63,71,L,L,L,W,W,L,L,L,L,L,L,L,L,L,W,W,L,L,W,W
2019,1/12/19,Arkansas Pine Bluff,Alabama St.,H,W,82,71,L,W,W,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,W,W
2019,1/14/19,Arkansas Pine Bluff,Alabama A&M,H,W,50,49,W,W,L,L,L,L,L,L,W,W,L,L,L,L,W,L,L,L,W,L
2019,1/21/19,Arkansas Pine Bluff,Alcorn St.,A,L,69,74,L,L,L,L,L,L,W,W,W,L,L,L,L,L,L,L,L,L,L,W
2019,1/26/19,Arkansas Pine Bluff,Texas Southern,H,W,90,86,L,L,L,L,L,W,W,W,L,L,L,L,L,L,W,W,W,L,L,W
2019,1/28/19,Arkansas Pine Bluff,Prairie View A&M,H,L,63,79,L,L,L,L,W,W,W,L,L,W,L,L,L,L,W,W,W,W,W,W
2019,2/2/19,Arkansas Pine Bluff,Grambling St.,A,L,55,79,L,L,L,W,W,W,L,L,W,L,W,W,L,L,L,W,W,W,L,L
2019,2/9/19,Arkansas Pine Bluff,Alabama St.,A,W,75,69,L,W,W,W,L,L,W,L,L,L,L,W,W,L,W,W,W,W,L,L
2019,2/11/19,Arkansas Pine Bluff,Alabama A&M,A,W,69,60,W,W,W,L,L,W,L,L,L,W,L,W,L,L,L,W,W,L,L,W
2019,2/18/19,Arkansas Pine Bluff,Alcorn St.,H,W,73,62,W,L,L,W,L,L,L,W,W,W,L,L,W,W,L,L,W,W,L,L
2019,2/23/19,Arkansas Pine Bluff,Texas Southern,A,L,74,94,L,L,W,L,L,L,W,W,W,W,L,L,W,L,W,W,W,W,W,W
2019,2/25/19,Arkansas Pine Bluff,Prairie View A&M,A,L,44,48,L,W,L,L,L,W,W,W,W,L,W,W,W,W,W,W,L,W,W,W
2019,3/2/19,Arkansas Pine Bluff,Grambling St.,H,W,70,66,W,L,L,L,W,W,W,W,L,L,W,L,L,W,W,W,W,L,L,L
2019,3/12/19,Arkansas Pine Bluff,Grambling St.,A,L,52,59,L,W,W,W,W,L,L,W,L,W,W,W,W,L,L,L,L,W,W,W
2019,12/16/18,Loyola Chicago,Norfolk St.,H,W,80,49,W,L,W,W,W,L,L,W,L,L,W,L,L,L,L,L,L,W,L,L
2019,1/2/19,Loyola Chicago,Indiana St.,H,W,79,44,W,W,W,L,L,W,L,L,W,L,L,W,W,W,W,L,L,W,W,L
2019,1/5/19,Loyola Chicago,Drake,A,W,85,74,W,W,L,L,W,L,L,W,L,W,W,W,W,W,L,W,W,W,W,L
2019,1/8/19,Loyola Chicago,Evansville,A,L,48,67,W,L,L,W,L,L,W,L,W,W,L,W,L,W,L,L,W,L,W,L
2019,1/12/19,Loyola Chicago,Illinois St.,H,W,67,64,L,L,W,L,L,W,L,W,W,L,W,W,L,L,L,W,L,L,W,W
2019,1/15/19,Loyola Chicago,Valparaiso,H,W,71,54,L,W,L,L,W,L,W,W,L,W,W,W,L,W,L,L,W,W,W,W
2019,1/19/19,Loyola Chicago,Indiana St.,A,W,75,67,W,L,L,W,L,W,W,L,W,W,L,L,W,W,L,L,W,L,W,L
2019,1/27/19,Loyola Chicago,Southern Illinois,H,W,75,50,L,W,L,W,W,L,W,W,W,L,L,L,L,W,W,L,L,L,L,W
2019,1/30/19,Loyola Chicago,Northern Iowa,H,W,61,60,W,L,W,W,L,W,W,W,L,W,W,L,W,L,L,W,W,L,L,W
2019,2/2/19,Loyola Chicago,Illinois St.,A,L,57,65,L,W,W,L,W,W,W,L,W,W,L,L,W,W,L,W,W,L,W,W
2019,2/5/19,Loyola Chicago,Drake,H,W,86,64,W,W,L,W,W,W,L,W,W,L,L,L,W,L,W,W,W,W,L,W
2019,2/10/19,Loyola Chicago,Valparaiso,A,W,56,51,W,L,W,W,W,L,W,W,L,W,W,W,W,L,W,L,L,L,L,W
2019,2/20/19,Loyola Chicago,Evansville,H,W,70,58,W,W,L,W,W,L,W,W,L,L,W,L,L,L,L,W,L,L,L,L
2019,2/24/19,Loyola Chicago,Southern Illinois,A,L,53,63,W,L,W,W,L,W,W,L,L,W,L,W,L,W,W,L,W,L,W,L
2019,2/27/19,Loyola Chicago,Northern Iowa,A,W,56,55,L,W,W,L,W,W,L,L,W,L,L,W,L,W,L,L,W,W,W,W
2019,3/8/19,Loyola Chicago,Valparaiso,N,W,67,54,W,L,W,W,L,L,W,L,W,W,L,W,L,L,L,W,L,L,L,W
2019,3/19/19,Loyola Chicago,Creighton,A,L,61,70,W,W,L,L,W,L,W,W,W,L,L,L,L,L,W,W,W,W,W,L
2019,12/19/18,Mississippi St.,Wofford,H,W,98,87,W,W,W,L,W,W,W,W,W,W,L,L,W,L,W,W,W,L,W,W
2019,12/22/18,Mississippi St.,Wright St.,N,W,67,63,W,W,L,W,W,W,W,W,W,W,W,L,W,W,L,L,L,L,L,W
2019,1/8/19,Mississippi St.,South Carolina,A,L,82,87,L,W,W,W,W,W,W,W,W,W,W,L,W,L,W,L,L,L,L,W
2019,1/12/19,Mississippi St.,Mississippi,H,L,77,81,W,W,W,W,W,W,W,W,W,L,L,W,W,W,W,W,W,W,W,W
2019,1/15/19,Mississippi St.,Florida,H,W,71,68,W,W,W,W,W,W,W,W,L,L,L,W,W,L,W,W,W,L,W,L
2019,1/19/19,Mississippi St.,Vanderbilt,A,W,71,55,W,W,W,W,W,W,W,L,L,W,L,W,W,L,W,W,L,L,L,L
2019,1/26/19,Mississippi St.,Auburn,H,W,92,84,W,W,W,W,W,L,L,W,W,L,W,W,L,W,W,L,W,W,L,L
2019,1/29/19,Mississippi St.,Alabama,A,L,79,83,W,W,W,W,L,L,W,W,L,W,W,W,W,W,L,L,W,L,W,L
2019,2/2/19,Mississippi St.,Mississippi,A,W,81,75,W,W,W,L,L,W,W,L,W,L,W,W,W,W,W,L,W,L,L,L
2019,2/6/19,Mississippi St.,LSU,H,L,88,92,W,W,L,L,W,W,L,W,L,W,W,W,W,W,W,W,W,W,W,L
2019,2/12/19,Mississippi St.,Alabama,H,W,81,62,L,L,W,W,L,W,L,W,L,L,L,L,W,L,W,L,W,L,W,W
2019,2/20/19,Mississippi St.,Georgia,A,W,68,67,W,W,L,W,L,W,L,L,W,W,L,L,L,W,L,L,L,L,L,L
2019,2/23/19,Mississippi St.,South Carolina,H,W,76,61,W,L,W,L,W,L,L,W,W,W,L,W,L,L,W,L,W,L,W,W
2019,3/2/19,Mississippi St.,Auburn,A,L,75,80,W,L,W,L,L,W,W,W,W,W,L,W,W,W,L,L,W,W,L,W
2019,3/5/19,Mississippi St.,Tennessee,A,L,54,71,L,W,L,L,W,W,W,W,W,L,W,W,W,W,W,L,W,L,W,W
2019,3/15/19,Mississippi St.,Tennessee,N,L,76,83,L,W,W,W,W,W,L,L,W,W,W,W,W,L,W,L,W,W,W,L
2019,3/22/19,Mississippi St.,Liberty,N,L,76,80,W,W,W,W,W,L,L,W,W,L,W,W,W,W,L,W,W,W,W,W
2019,12/30/18,USC,UC Davis,H,W,73,55,W,L,W,W,W,L,L,L,L,W,L,L,W,L,L,L,W,L,L,L
2019,1/3/19,USC,California,H,W,82,73,L,W,W,W,L,L,L,L,W,W,L,L,W,L,L,W,W,L,W,L
2019,1/10/19,USC,Oregon St.,A,L,74,79,W,W,L,L,L,L,W,W,W,W,L,W,W,W,L,L,W,L,W,W
2019,1/13/19,USC,Oregon,A,L,60,81,W,L,L,L,L,W,W,W,W,L,L,L,W,W,W,W,L,W,L,L
2019,1/19/19,USC,UCLA,H,W,80,67,L,L,L,L,W,W,W,W,L,L,W,W,L,L,L,L,W,W,W,L
2019,2/6/19,USC,Utah,H,L,70,77,W,W,W,L,L,W,W,W,L,W,L,W,L,L,W,W,W,W,L,L
2019,2/9/19,USC,Colorado,H,L,65,69,W,W,L,L,W,W,W,L,W,L,L,L,W,L,L,W,L,L,W,W
2019,2/16/19,USC,California,A,W,89,66,L,L,W,W,W,L,W,L,L,L,L,L,L,L,L,L,L,L,L,L
2019,2/21/19,USC,Oregon,H,W,66,49,L,W,W,W,L,W,L,L,L,W,W,W,L,L,W,W,L,W,W,L
2019,2/23/19,USC,Oregon St.,H,L,62,67,W,W,W,L,W,L,L,L,W,W,L,L,W,L,W,W,L,W,W,L
2019,2/28/19,USC,UCLA,A,L,88,93,W,W,L,W,L,L,L,W,W,L,L,W,W,L,L,L,W,L,W,W
2019,3/7/19,USC,Utah,A,L,74,83,W,L,W,L,L,L,W,W,L,L,W,L,L,W,W,W,L,L,W,L
2019,3/9/19,USC,Colorado,A,L,67,78,L,W,L,L,L,W,W,L,L,L,L,W,W,W,W,W,L,L,W,W
2019,12/11/18,UMass Lowell,St. Francis NY,A,L,69,75,L,W,L,L,W,W,L,L,W,L,W,W,L,L,L,W,L,W,W,L
2019,12/21/18,UMass Lowell,Loyola MD,H,W,97,79,W,L,L,W,W,L,L,W,L,L,L,W,L,L,W,L,W,L,W,L
2019,12/29/18,UMass Lowell,Sacred Heart,A,W,100,91,L,L,W,W,L,L,W,L,L,W,W,L,L,L,W,L,W,L,L,L
2019,1/5/19,UMass Lowell,Stony Brook,H,L,63,75,L,W,W,L,L,W,L,L,W,W,W,W,W,W,L,W,W,L,W,W
2019,1/9/19,UMass Lowell,New Hampshire,A,L,64,68,W,W,L,L,W,L,L,W,W,L,L,L,L,L,L,L,L,L,L,L
2019,1/12/19,UMass Lowell,UMBC,H,W,74,63,W,L,L,W,L,L,W,W,L,L,L,L,L,W,W,L,L,L,W,L
2019,1/16/19,UMass Lowell,Albany,H,W,84,72,L,L,W,L,L,W,W,L,L,W,L,W,L,L,L,W,L,W,L,L
2019,1/19/19,UMass Lowell,Hartford,A,W,76,73,L,W,L,L,W,W,L,L,W,W,W,L,W,W,L,W,W,W,L,W
2019,1/30/19,UMass Lowell,Maine,H,L,59,78,L,L,W,W,L,L,W,W,W,W,L,L,L,L,L,L,W,L,L,L
2019,2/6/19,UMass Lowell,New Hampshire,H,W,72,62,W,W,L,L,W,W,W,W,L,L,L,L,L,W,L,L,L,L,L,L
2019,2/9/19,UMass Lowell,Stony Brook,A,L,65,76,W,L,L,W,W,W,W,L,L,W,W,W,W,W,W,W,L,L,W,W
2019,2/13/19,UMass Lowell,Albany,A,W,86,54,L,L,W,W,W,W,L,L,W,L,W,L,L,L,L,L,W,W,W,L
2019,2/16/19,UMass Lowell,UMBC,A,L,66,70,L,W,W,W,W,L,L,W,L,W,L,L,W,W,W,W,W,L,W,W
2019,2/23/19,UMass Lowell,Hartford,H,L,73,75,W,W,W,L,L,W,L,W,L,L,W,L,W,L,W,L,W,W,L,W
2019,2/27/19,UMass Lowell,Maine,A,W,70,61,W,W,L,L,W,L,W,L,L,L,L,L,L,W,W,L,L,L,L,L
2019,3/9/19,UMass Lowell,Hartford,A,L,70,78,L,L,W,L,W,L,L,L,W,L,W,L,W,W,L,W,W,W,W,L
2019,12/18/18,Oklahoma,Creighton,H,W,83,70,W,W,W,W,L,W,W,W,W,W,W,W,L,W,W,W,W,L,L,W
2019,12/21/18,Oklahoma,Northwestern,A,W,76,69,W,W,W,L,W,W,W,W,W,W,W,W,L,W,W,W,L,L,W,W
2019,1/2/19,Oklahoma,Kansas,A,L,63,70,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L,W
2019,1/8/19,Oklahoma,Texas Tech,A,L,59,66,L,W,W,W,W,W,W,W,L,W,W,W,W,W,W,W,L,W,W,W
2019,1/16/19,Oklahoma,Kansas St.,H,L,61,74,W,W,W,W,W,W,L,W,L,W,L,L,W,W,W,W,L,L,W,W
2019,1/19/19,Oklahoma,Texas,A,L,72,75,W,W,W,W,W,L,W,L,W,L,L,W,W,L,W,W,W,L,L,L
2019,1/26/19,Oklahoma,Vanderbilt,H,W,86,55,W,W,W,L,W,L,W,L,L,W,W,L,W,W,L,L,L,L,L,L
2019,1/28/19,Oklahoma,Baylor,H,L,47,77,W,W,L,W,L,W,L,L,W,W,L,W,W,L,W,L,W,W,W,W
2019,2/2/19,Oklahoma,West Virginia,A,L,71,79,W,L,W,L,W,L,L,W,W,L,W,L,L,L,L,L,W,L,L,L
2019,2/4/19,Oklahoma,Iowa St.,H,L,74,75,L,W,L,W,L,L,W,W,L,L,W,W,L,L,W,W,L,W,W,W
2019,2/9/19,Oklahoma,Texas Tech,H,L,54,66,W,L,W,L,L,W,W,L,L,L,W,W,W,L,L,L,W,W,L,W
2019,2/11/19,Oklahoma,Baylor,A,L,53,59,L,W,L,L,W,W,L,L,L,L,W,L,W,W,W,W,W,W,L,L
2019,2/23/19,Oklahoma,Texas,H,W,69,67,L,L,W,W,L,L,L,L,L,W,L,W,L,L,W,L,W,W,L,W
2019,2/25/19,Oklahoma,Iowa St.,A,L,61,78,L,W,W,L,L,L,L,L,W,W,W,L,W,W,W,W,L,W,L,L
2019,3/2/19,Oklahoma,West Virginia,H,W,92,80,W,W,L,L,L,L,L,W,W,L,L,L,L,W,L,L,L,L,L,W
2019,3/5/19,Oklahoma,Kansas,H,W,81,68,W,L,L,L,L,L,W,W,L,W,L,L,W,L,W,W,W,L,W,W
2019,3/9/19,Oklahoma,Kansas St.,A,L,53,68,L,L,L,L,L,W,W,L,W,W,W,W,W,W,L,W,W,L,W,W
2019,3/13/19,Oklahoma,West Virginia,N,L,71,72,L,L,L,L,W,W,L,W,W,L,W,L,L,L,L,L,W,L,W,L
2019,3/22/19,Oklahoma,Mississippi,N,W,95,72,L,L,L,W,W,L,W,W,L,L,W,W,W,L,W,L,L,L,W,L
2019,3/24/19,Oklahoma,Virginia,N,L,51,63,L,L,W,W,L,W,W,L,L,W,W,W,W,W,W,W,W,W,L,W
2019,12/21/18,East Tennessee St.,Wyoming,N,W,76,53,L,L,W,W,W,W,W,L,W,L,L,L,W,L,L,W,L,L,W,L
2019,12/22/18,East Tennessee St.,Norfolk St.,N,W,89,61,L,W,W,W,W,W,L,W,L,W,L,L,L,L,L,W,L,L,L,W
2019,12/29/18,East Tennessee St.,Furman,H,W,79,56,W,W,W,W,W,L,W,L,W,W,W,W,W,W,W,W,W,W,W,L
2019,1/3/19,East Tennessee St.,Samford,H,W,81,72,W,W,W,W,L,W,L,W,W,W,L,W,W,L,W,W,W,L,L,W
2019,1/5/19,East Tennessee St.,Chattanooga,H,W,96,70,W,W,W,L,W,L,W,W,W,W,L,L,L,W,W,L,L,L,L,W
2019,1/10/19,East Tennessee St.,The Citadel,A,W,98,73,W,W,L,W,L,W,W,W,W,W,L,W,W,W,W,W,W,L,L,L
2019,1/12/19,East Tennessee St.,Mercer,A,W,72,68,W,L,W,L,W,W,W,W,W,W,L,L,L,L,L,W,L,L,L,W
2019,1/17/19,East Tennessee St.,VMI,H,W,85,82,L,W,L,W,W,W,W,W,W,W,L,L,L,L,L,W,L,L,L,L
2019,1/19/19,East Tennessee St.,UNC Greensboro,H,L,68,75,W,L,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L,W,W
2019,1/26/19,East Tennessee St.,Western Carolina,A,W,91,69,L,W,W,W,W,W,W,W,W,L,L,L,L,L,L,W,L,W,L,L
2019,1/31/19,East Tennessee St.,Samford,A,W,74,66,W,W,W,W,W,W,W,W,L,W,L,L,W,L,L,L,W,L,L,W
2019,2/2/19,East Tennessee St.,Chattanooga,A,W,77,64,W,W,W,W,W,W,W,L,W,W,L,L,W,L,W,W,W,L,L,L
2019,2/7/19,East Tennessee St.,Wofford,H,L,76,78,W,W,W,W,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W,W
2019,2/9/19,East Tennessee St.,Furman,A,L,61,91,W,W,W,W,W,L,W,W,W,L,W,W,W,L,L,W,L,W,W,W
2019,2/14/19,East Tennessee St.,The Citadel,H,W,91,83,W,W,W,W,L,W,W,W,L,L,L,L,L,L,L,L,W,L,L,W
2019,2/16/19,East Tennessee St.,Mercer,H,W,88,69,W,W,W,L,W,W,W,L,L,W,W,L,L,W,W,L,L,L,L,W
2019,2/21/19,East Tennessee St.,VMI,A,W,94,70,W,W,L,W,W,W,L,L,W,W,L,L,W,L,L,L,L,L,L,L
2019,2/24/19,East Tennessee St.,UNC Greensboro,A,L,59,60,W,L,W,W,W,L,L,W,W,W,W,W,W,W,W,W,W,L,L,W
2019,3/2/19,East Tennessee St.,Western Carolina,H,W,81,74,L,W,W,W,L,L,W,W,W,L,L,L,W,L,L,L,L,W,L,L
2019,3/9/19,East Tennessee St.,Chattanooga,N,W,68,64,W,W,W,L,L,W,W,W,L,W,L,L,L,W,L,L,W,L,L,L
2019,3/10/19,East Tennessee St.,Wofford,N,L,72,81,W,W,L,L,W,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W
2019,3/20/19,East Tennessee St.,Green Bay,H,L,94,102,W,L,L,W,W,W,L,W,W,L,W,L,W,W,W,L,W,L,W,L
2019,12/31/18,Northern Colorado,Portland St.,A,W,73,60,W,W,L,W,W,L,L,L,L,W,L,L,L,W,L,L,W,L,L,L
2019,1/5/19,Northern Colorado,Idaho,H,W,83,79,W,L,W,W,L,L,L,L,W,W,L,L,W,L,L,L,L,L,L,W
2019,1/7/19,Northern Colorado,Eastern Washington,H,W,75,63,L,W,W,L,L,L,L,W,W,W,W,L,L,L,L,L,L,L,W,L
2019,1/12/19,Northern Colorado,Montana,H,L,64,88,W,W,L,L,L,L,W,W,W,W,L,L,W,L,W,W,W,W,L,L
2019,1/14/19,Northern Colorado,Montana St.,A,W,73,70,W,L,L,L,L,W,W,W,W,L,L,L,W,W,L,W,L,W,W,W
2019,1/19/19,Northern Colorado,Weber St.,A,L,64,78,L,L,L,L,W,W,W,W,L,W,L,L,L,W,W,W,W,L,W,W
2019,1/21/19,Northern Colorado,Idaho St.,A,W,77,53,L,L,L,W,W,W,W,L,W,L,L,W,L,L,W,L,W,L,W,L
2019,2/4/19,Northern Colorado,Montana St.,H,L,66,69,W,W,W,W,L,W,L,W,W,W,W,L,W,W,W,L,L,L,W,L
2019,2/7/19,Northern Colorado,Portland St.,H,W,80,62,W,W,W,L,W,L,W,W,W,L,L,L,W,L,L,L,W,W,W,L
2019,2/9/19,Northern Colorado,Sacramento St.,H,W,65,59,W,W,L,W,L,W,W,W,L,W,L,L,L,L,W,L,W,L,W,L
2019,2/14/19,Northern Colorado,Idaho,A,W,75,47,W,L,W,L,W,W,W,L,W,W,W,L,L,L,L,L,L,L,L,L
2019,2/16/19,Northern Colorado,Eastern Washington,A,L,78,88,L,W,L,W,W,W,L,W,W,W,L,L,W,W,L,W,W,W,L,L
2019,2/25/19,Northern Colorado,Montana,A,W,74,72,W,L,W,W,W,L,W,W,W,L,W,W,W,W,W,W,W,W,W,W
2019,2/28/19,Northern Colorado,Weber St.,H,W,85,61,L,W,W,W,L,W,W,W,L,W,W,W,L,L,W,L,W,L,W,L
2019,3/2/19,Northern Colorado,Idaho St.,H,W,71,62,W,W,W,L,W,W,W,L,W,W,L,L,L,L,W,W,L,L,L,L
2019,1/12/19,San Jose St.,Boise St.,H,L,64,87,L,L,L,W,W,L,L,L,L,L,L,L,L,W,L,L,W,L,W,W
2019,1/16/19,San Jose St.,Utah St.,H,L,63,81,L,L,W,W,L,L,L,L,L,L,W,W,L,W,W,L,L,W,L,W
2019,1/19/19,San Jose St.,UNLV,A,L,56,94,L,W,W,L,L,L,L,L,L,L,L,L,W,W,L,L,W,W,W,L
2019,1/23/19,San Jose St.,Wyoming,A,L,46,59,W,W,L,L,L,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L
2019,1/30/19,San Jose St.,Utah St.,A,L,73,103,L,L,L,L,L,L,L,L,L,L,W,W,L,L,W,L,W,W,W,W
2019,2/9/19,San Jose St.,Boise St.,A,L,57,105,L,L,L,L,L,L,L,L,L,L,W,W,W,L,L,L,W,W,L,L
2019,2/13/19,San Jose St.,New Mexico,A,L,60,92,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L,L,L,W,L
2019,2/16/19,San Jose St.,UNLV,H,L,64,71,L,L,L,L,L,L,L,L,L,L,W,L,W,W,L,L,L,W,L,W
2019,2/20/19,San Jose St.,Colorado St.,H,L,70,91,L,L,L,L,L,L,L,L,L,L,W,W,L,L,W,L,W,L,L,L
2019,2/26/19,San Jose St.,New Mexico,H,W,89,82,L,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L,W,L,L
2019,3/6/19,San Jose St.,Wyoming,H,L,71,81,L,L,L,L,L,L,L,L,W,L,L,L,L,W,L,L,L,L,L,L
2019,12/29/18,Mississippi,Florida Gulf Coast,H,W,87,57,L,W,W,L,W,W,W,W,W,W,W,L,L,L,L,L,L,W,W,L
2019,1/5/19,Mississippi,Vanderbilt,A,W,81,71,W,W,L,W,W,W,W,W,W,W,W,W,L,W,L,W,W,L,W,W
2019,1/9/19,Mississippi,Auburn,H,W,82,67,W,L,W,W,W,W,W,W,W,W,W,L,W,W,W,W,W,L,W,W
2019,1/12/19,Mississippi,Mississippi St.,A,W,81,77,L,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L
2019,1/15/19,Mississippi,LSU,H,L,69,83,W,W,W,W,W,W,W,W,W,W,L,L,W,W,L,W,W,W,W,W
2019,1/22/19,Mississippi,Alabama,A,L,53,74,W,W,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,L,W,L
2019,1/26/19,Mississippi,Iowa St.,H,L,73,87,W,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,L,W,W,L
2019,1/30/19,Mississippi,Florida,A,L,86,90,W,W,W,W,W,W,L,W,L,L,W,W,W,L,W,L,L,W,W,L
2019,2/2/19,Mississippi,Mississippi St.,H,L,75,81,W,W,W,W,W,L,W,L,L,L,W,W,W,L,L,W,W,L,W,L
2019,2/9/19,Mississippi,Georgia,A,W,80,64,W,W,W,L,W,L,L,L,L,W,L,W,L,L,L,L,W,L,L,L
2019,2/13/19,Mississippi,Auburn,A,W,60,55,W,W,L,W,L,L,L,L,W,W,L,W,W,L,L,L,W,W,W,L
2019,2/19/19,Mississippi,South Carolina,A,L,64,79,L,W,L,L,L,L,W,W,W,W,W,L,W,L,L,W,L,W,L,W
2019,2/23/19,Mississippi,Georgia,H,W,72,71,W,L,L,L,L,W,W,W,W,L,L,L,W,L,L,L,L,L,L,L
2019,2/27/19,Mississippi,Tennessee,H,L,71,73,L,L,L,L,W,W,W,W,L,W,W,W,W,W,W,W,W,L,W,L
2019,3/14/19,Mississippi,Alabama,N,L,57,62,W,W,W,W,L,W,L,L,L,W,W,W,L,L,L,W,W,L,L,L
2019,3/22/19,Mississippi,Oklahoma,N,L,72,95,W,W,W,L,W,L,L,L,W,L,L,L,L,W,W,L,W,W,L,L
2019,1/12/19,Alabama St.,Arkansas Pine Bluff,A,L,71,82,L,L,L,L,L,L,L,L,W,W,L,W,W,L,L,L,L,L,L,W
2019,1/19/19,Alabama St.,Alabama A&M,A,W,72,54,L,L,L,L,L,L,W,W,L,W,L,L,L,W,L,L,L,W,L,L
2019,1/26/19,Alabama St.,Alcorn St.,H,W,74,59,L,L,L,L,L,W,W,L,W,W,L,L,L,L,L,L,L,L,W,W
2019,2/2/19,Alabama St.,Texas Southern,A,L,59,83,L,L,L,W,W,L,W,W,W,W,L,L,W,W,W,L,L,W,L,W
2019,2/4/19,Alabama St.,Prairie View A&M,A,L,67,69,L,L,W,W,L,W,W,W,W,L,L,L,W,W,W,W,W,W,W,W
2019,2/9/19,Alabama St.,Arkansas Pine Bluff,H,L,69,75,L,W,W,L,W,W,W,W,L,L,L,W,W,W,L,L,W,L,L,L
2019,2/16/19,Alabama St.,Alabama A&M,H,W,68,62,W,L,W,W,W,W,L,L,L,W,W,L,L,L,W,W,L,L,W,L
2019,2/23/19,Alabama St.,Alcorn St.,A,L,69,74,L,W,W,W,W,L,L,L,W,W,L,W,W,L,L,W,W,L,L,L
2019,3/2/19,Alabama St.,Texas Southern,H,L,68,78,W,W,W,L,L,L,W,W,L,W,W,L,W,W,W,W,W,W,W,W
2019,3/4/19,Alabama St.,Prairie View A&M,H,L,69,96,W,W,L,L,L,W,W,L,W,L,W,W,W,W,L,W,W,W,W,W
2019,3/7/19,Alabama St.,Grambling St.,A,L,66,93,W,L,L,L,W,W,L,W,L,L,L,W,W,W,W,L,L,L,L,W
2019,3/15/19,Alabama St.,Texas Southern,N,L,66,80,L,W,W,L,W,L,L,L,L,W,W,W,W,W,W,W,W,W,L,W
2019,1/3/19,Western Kentucky,Charlotte,A,W,68,50,W,L,L,W,L,W,L,L,W,W,W,L,W,L,L,L,W,L,L,L
2019,1/5/19,Western Kentucky,Old Dominion,A,L,66,69,L,L,W,L,W,L,L,W,W,W,L,W,W,W,W,W,W,W,W,L
2019,1/12/19,Western Kentucky,Marshall,A,L,69,70,L,W,L,W,L,L,W,W,W,L,W,L,L,L,W,W,L,L,W,W
2019,1/17/19,Western Kentucky,FIU,H,L,76,77,W,L,W,L,L,W,W,W,L,L,W,W,L,W,L,L,W,L,W,L
2019,1/21/19,Western Kentucky,Marshall,H,W,68,59,W,L,L,W,W,W,L,L,L,W,L,W,W,L,L,W,W,W,W,W
2019,1/26/19,Western Kentucky,Louisiana Tech,A,L,50,62,L,W,W,W,L,L,L,W,W,W,W,W,W,L,L,W,W,L,L,W
2019,1/31/19,Western Kentucky,UTSA,H,W,96,88,W,W,W,L,L,L,W,W,W,L,L,W,W,W,W,W,L,L,W,W
2019,2/2/19,Western Kentucky,UTEP,H,W,76,59,W,W,L,L,L,W,W,W,L,W,W,L,L,L,W,L,L,L,W,L
2019,2/7/19,Western Kentucky,Rice,A,W,92,85,W,L,L,L,W,W,W,L,W,W,L,W,W,L,L,L,W,L,W,L
2019,2/9/19,Western Kentucky,North Texas,A,W,62,59,L,L,L,W,W,W,L,W,W,W,W,W,W,L,W,L,W,L,W,W
2019,2/23/19,Western Kentucky,Old Dominion,A,L,63,67,W,W,W,L,W,W,W,W,W,L,W,W,W,W,L,W,W,W,W,W
2019,3/6/19,Western Kentucky,UTSA,H,L,76,81,L,W,W,W,W,W,L,L,W,W,W,W,L,W,W,W,L,L,L,W
